user_age,user_location,device_type,ad_category,time_of_day,historical_ctr,clicked
62,India,Mobile,Fashion,Morning,0.0383,0
54,India,Mobile,Gaming,Morning,0.15,0
26,UK,Desktop,Travel,Morning,0.0115,0
19,India,Desktop,Travel,Night,0.0205,0
50,UK,Desktop,Fashion,Evening,0.0276,0
54,Canada,Desktop,Finance,Night,0.0721,0
56,India,Desktop,Gaming,Evening,0.1459,0
20,Australia,Desktop,Gaming,Night,0.139,0
19,USA,Tablet,Education,Morning,0.0691,0
49,USA,Mobile,Finance,Evening,0.0932,0
27,India,Mobile,Electronics,Afternoon,0.0477,0
32,India,Desktop,Electronics,Night,0.0145,0
61,India,Desktop,Education,Afternoon,0.0503,0
52,Germany,Desktop,Education,Evening,0.0614,0
41,Australia,Mobile,Electronics,Morning,0.0447,0
54,USA,Mobile,Travel,Evening,0.0303,0
53,Australia,Mobile,Education,Morning,0.0679,0
45,USA,Desktop,Fashion,Afternoon,0.0141,0
40,India,Tablet,Electronics,Evening,0.0416,0
40,Canada,Desktop,Education,Afternoon,0.0433,0
19,Canada,Desktop,Education,Afternoon,0.0402,0
51,India,Mobile,Finance,Morning,0.0718,0
40,Australia,Desktop,Finance,Night,0.0948,0
37,USA,Mobile,Fashion,Night,0.0318,0
25,India,Mobile,Gaming,Night,0.1489,0
48,India,Desktop,Travel,Afternoon,0.0224,0
39,Germany,Mobile,Education,Afternoon,0.0743,0
50,Canada,Mobile,Gaming,Morning,0.1435,0
58,Germany,Tablet,Fashion,Evening,0.0255,0
59,UK,Mobile,Electronics,Afternoon,0.039,0
56,Germany,Tablet,Education,Afternoon,0.0692,0
55,Australia,Mobile,Fashion,Afternoon,0.0456,0
46,India,Mobile,Finance,Afternoon,0.0875,0
52,India,Desktop,Education,Evening,0.0739,0
35,Germany,Desktop,Education,Morning,0.0406,0
47,India,Desktop,Education,Morning,0.0573,0
43,UK,Mobile,Travel,Morning,0.0479,0
43,India,Mobile,Education,Night,0.0772,0
33,USA,Mobile,Travel,Morning,0.0219,0
46,USA,Desktop,Finance,Night,0.0998,0
46,Canada,Mobile,Fashion,Evening,0.0546,0
51,Australia,Desktop,Education,Evening,0.0605,0
34,Australia,Mobile,Electronics,Evening,0.0414,0
50,India,Mobile,Education,Night,0.065,0
43,Canada,Mobile,Electronics,Night,0.0364,0
33,India,Mobile,Fashion,Morning,0.0224,0
22,India,Tablet,Travel,Morning,0.0274,0
65,UK,Mobile,Travel,Morning,0.0421,0
44,USA,Mobile,Fashion,Evening,0.0295,0
43,UK,Mobile,Electronics,Afternoon,0.0483,0
58,Canada,Desktop,Education,Morning,0.053,0
40,USA,Tablet,Travel,Night,0.0311,0
51,India,Desktop,Gaming,Afternoon,0.137,1
52,UK,Mobile,Fashion,Afternoon,0.0311,0
26,India,Mobile,Education,Night,0.0686,0
60,India,Mobile,Gaming,Night,0.1205,0
41,UK,Mobile,Finance,Afternoon,0.0902,0
18,India,Mobile,Finance,Night,0.1087,0
43,USA,Tablet,Finance,Night,0.0994,0
35,Australia,Desktop,Fashion,Evening,0.0297,0
22,USA,Mobile,Education,Evening,0.0552,0
36,Canada,Mobile,Gaming,Morning,0.1535,0
40,USA,Mobile,Fashion,Evening,0.0447,1
21,India,Tablet,Electronics,Afternoon,0.0353,0
34,USA,Tablet,Gaming,Night,0.124,0
44,India,Mobile,Education,Afternoon,0.0626,0
19,India,Mobile,Education,Night,0.0789,0
29,Germany,Mobile,Education,Afternoon,0.0789,0
22,USA,Mobile,Travel,Evening,0.0443,0
64,Canada,Desktop,Electronics,Afternoon,0.0107,0
63,India,Mobile,Travel,Evening,0.0275,0
41,UK,Desktop,Education,Night,0.0407,0
31,UK,Mobile,Travel,Evening,0.0283,0
45,Germany,Desktop,Electronics,Morning,0.0225,0
37,India,Desktop,Gaming,Afternoon,0.1189,0
21,Canada,Mobile,Electronics,Evening,0.0504,0
31,USA,Mobile,Gaming,Night,0.1583,0
40,Germany,Desktop,Gaming,Evening,0.1139,0
65,USA,Desktop,Travel,Morning,0.0393,0
21,UK,Desktop,Gaming,Night,0.1262,0
27,UK,Mobile,Travel,Morning,0.0251,0
52,Australia,Mobile,Travel,Night,0.0459,0
40,Germany,Desktop,Education,Night,0.0589,0
18,Germany,Mobile,Travel,Morning,0.032,0
53,Canada,Desktop,Gaming,Evening,0.133,0
41,India,Mobile,Education,Afternoon,0.0723,0
45,Canada,Mobile,Gaming,Evening,0.1378,0
32,USA,Desktop,Finance,Night,0.0999,0
23,USA,Mobile,Electronics,Evening,0.0299,0
56,Canada,Mobile,Fashion,Night,0.049,0
55,UK,Mobile,Fashion,Night,0.0269,0
56,India,Desktop,Finance,Evening,0.087,0
18,USA,Mobile,Gaming,Evening,0.1622,0
43,USA,Mobile,Gaming,Night,0.1574,0
25,Canada,Mobile,Finance,Morning,0.1094,0
61,USA,Desktop,Finance,Evening,0.0706,0
22,USA,Mobile,Electronics,Evening,0.0395,0
38,UK,Desktop,Education,Afternoon,0.0525,0
27,India,Desktop,Education,Night,0.04,0
58,Germany,Desktop,Finance,Afternoon,0.067,0
21,Germany,Desktop,Travel,Evening,0.0311,0
53,USA,Mobile,Education,Afternoon,0.0704,0
60,India,Tablet,Fashion,Afternoon,0.024,0
18,Canada,Desktop,Travel,Morning,0.0138,0
65,India,Desktop,Fashion,Afternoon,0.0195,0
42,Germany,Mobile,Gaming,Night,0.1206,0
27,USA,Desktop,Gaming,Afternoon,0.1433,0
63,Australia,Tablet,Finance,Morning,0.0727,0
32,USA,Mobile,Education,Evening,0.0842,0
64,Germany,Mobile,Travel,Evening,0.0305,0
59,India,Mobile,Travel,Morning,0.0203,0
31,Australia,Mobile,Electronics,Afternoon,0.0398,0
47,India,Mobile,Travel,Morning,0.0383,0
27,Australia,Mobile,Fashion,Morning,0.0295,0
21,India,Mobile,Travel,Night,0.0499,0
30,UK,Mobile,Finance,Night,0.1003,0
19,Canada,Desktop,Fashion,Morning,0.0346,0
50,USA,Desktop,Education,Evening,0.0489,0
19,UK,Desktop,Education,Afternoon,0.0493,0
33,India,Mobile,Travel,Night,0.0253,0
58,Canada,Desktop,Gaming,Night,0.1432,0
60,UK,Desktop,Fashion,Evening,0.0331,0
64,UK,Mobile,Education,Night,0.0766,0
47,India,Mobile,Fashion,Afternoon,0.0451,0
50,India,Tablet,Education,Afternoon,0.0632,0
36,USA,Desktop,Fashion,Afternoon,0.0178,0
24,USA,Mobile,Fashion,Afternoon,0.0466,0
18,USA,Mobile,Education,Morning,0.0784,0
41,India,Mobile,Gaming,Morning,0.1488,0
24,India,Desktop,Electronics,Evening,0.0429,0
23,India,Mobile,Fashion,Night,0.0415,0
42,India,Desktop,Gaming,Night,0.1001,0
63,USA,Mobile,Education,Afternoon,0.0742,1
45,Canada,Mobile,Electronics,Morning,0.0229,0
57,USA,Mobile,Fashion,Morning,0.0238,0
49,UK,Mobile,Electronics,Morning,0.0321,0
62,India,Mobile,Electronics,Evening,0.0526,0
31,India,Tablet,Education,Afternoon,0.0497,0
59,India,Desktop,Education,Night,0.0677,0
62,UK,Tablet,Finance,Night,0.0718,0
24,Australia,Mobile,Gaming,Morning,0.1355,0
63,Canada,Mobile,Gaming,Night,0.1232,0
27,UK,Mobile,Fashion,Morning,0.0386,0
38,Australia,Mobile,Electronics,Night,0.0448,0
56,India,Mobile,Finance,Morning,0.1,1
38,Canada,Desktop,Electronics,Evening,0.0392,0
64,India,Mobile,Gaming,Night,0.1126,1
43,UK,Mobile,Education,Night,0.0574,0
26,India,Desktop,Finance,Night,0.0845,0
23,UK,Mobile,Electronics,Afternoon,0.0382,0
52,UK,Mobile,Travel,Evening,0.0325,0
63,USA,Mobile,Electronics,Morning,0.0275,0
60,India,Mobile,Electronics,Morning,0.0452,0
40,USA,Desktop,Finance,Night,0.081,0
36,USA,Mobile,Gaming,Morning,0.1484,0
58,India,Mobile,Travel,Evening,0.0275,0
54,Canada,Mobile,Electronics,Afternoon,0.0423,0
24,India,Desktop,Finance,Morning,0.0958,0
20,India,Tablet,Electronics,Night,0.024,0
36,UK,Mobile,Gaming,Afternoon,0.1294,0
28,India,Mobile,Fashion,Afternoon,0.0425,0
58,Germany,Desktop,Electronics,Morning,0.016,0
31,USA,Tablet,Travel,Afternoon,0.0329,0
32,Australia,Mobile,Fashion,Afternoon,0.0355,1
27,UK,Mobile,Travel,Evening,0.0291,0
39,Canada,Desktop,Finance,Evening,0.0769,0
61,Australia,Desktop,Travel,Evening,0.0411,0
32,UK,Mobile,Fashion,Afternoon,0.0401,0
63,UK,Desktop,Finance,Night,0.0964,0
53,USA,Mobile,Finance,Afternoon,0.1089,1
35,India,Mobile,Electronics,Afternoon,0.0407,1
39,India,Mobile,Finance,Morning,0.0848,0
37,Australia,Mobile,Gaming,Night,0.1497,0
53,India,Mobile,Gaming,Morning,0.1275,0
63,Germany,Tablet,Finance,Night,0.082,0
65,Canada,Mobile,Travel,Night,0.0308,0
39,India,Desktop,Travel,Night,0.0275,0
56,Australia,Mobile,Gaming,Afternoon,0.1224,0
51,USA,Mobile,Fashion,Night,0.0374,0
39,India,Tablet,Fashion,Morning,0.0246,0
57,Australia,Desktop,Gaming,Evening,0.1237,0
30,Germany,Mobile,Finance,Afternoon,0.0943,0
61,India,Desktop,Fashion,Evening,0.0161,0
23,India,Desktop,Fashion,Afternoon,0.0378,0
22,USA,Mobile,Education,Morning,0.0695,0
64,USA,Mobile,Gaming,Morning,0.1407,0
46,India,Mobile,Education,Afternoon,0.0689,0
28,India,Desktop,Finance,Morning,0.0795,0
58,UK,Desktop,Finance,Evening,0.0966,0
57,India,Mobile,Fashion,Night,0.0435,0
43,Canada,Mobile,Finance,Morning,0.087,0
55,Canada,Mobile,Gaming,Morning,0.1231,0
54,Canada,Mobile,Education,Night,0.061,0
21,Germany,Desktop,Electronics,Afternoon,0.0223,0
44,Australia,Mobile,Gaming,Afternoon,0.1471,0
23,India,Mobile,Finance,Morning,0.0813,0
53,USA,Mobile,Finance,Evening,0.0848,0
60,Canada,Mobile,Fashion,Afternoon,0.0365,0
54,UK,Desktop,Electronics,Afternoon,0.0144,0
30,India,Mobile,Education,Evening,0.0562,0
24,UK,Desktop,Travel,Morning,0.0203,1
36,Australia,Mobile,Electronics,Night,0.0437,0
31,Canada,Mobile,Electronics,Night,0.0218,0
61,UK,Mobile,Fashion,Night,0.0346,0
55,India,Mobile,Finance,Evening,0.0984,0
22,Canada,Desktop,Electronics,Morning,0.0166,0
30,USA,Mobile,Gaming,Night,0.136,0
48,Australia,Mobile,Finance,Night,0.0901,0
41,India,Desktop,Finance,Morning,0.0893,0
35,Australia,Desktop,Gaming,Night,0.1181,0
61,Canada,Mobile,Finance,Afternoon,0.0743,0
50,USA,Mobile,Electronics,Evening,0.038,0
62,India,Mobile,Electronics,Night,0.0395,0
36,India,Mobile,Gaming,Morning,0.1133,0
33,UK,Desktop,Finance,Evening,0.1015,1
35,India,Mobile,Electronics,Afternoon,0.0477,0
36,India,Mobile,Gaming,Morning,0.1592,0
48,UK,Mobile,Gaming,Morning,0.1441,0
43,India,Mobile,Gaming,Evening,0.1576,0
28,Australia,Desktop,Electronics,Evening,0.0397,1
33,Germany,Desktop,Finance,Afternoon,0.0928,0
59,Canada,Desktop,Gaming,Afternoon,0.1463,0
52,USA,Mobile,Finance,Evening,0.1049,0
34,India,Mobile,Fashion,Morning,0.0442,0
32,India,Mobile,Travel,Evening,0.0406,0
35,USA,Mobile,Electronics,Night,0.0361,0
32,India,Desktop,Electronics,Evening,0.0199,0
33,UK,Mobile,Education,Afternoon,0.0641,0
42,UK,Desktop,Fashion,Night,0.0114,0
42,Canada,Desktop,Fashion,Afternoon,0.0113,0
21,USA,Mobile,Fashion,Night,0.0294,0
50,UK,Tablet,Travel,Night,0.0253,0
30,India,Desktop,Travel,Afternoon,0.0101,1
46,UK,Tablet,Fashion,Night,0.0392,0
21,India,Mobile,Education,Morning,0.0641,0
63,India,Mobile,Fashion,Afternoon,0.0219,0
54,UK,Desktop,Education,Night,0.0602,0
41,USA,Mobile,Gaming,Afternoon,0.125,0
45,UK,Mobile,Fashion,Evening,0.0452,0
18,Germany,Desktop,Electronics,Afternoon,0.0361,0
45,India,Desktop,Gaming,Morning,0.1486,0
30,UK,Mobile,Education,Morning,0.0549,0
41,Germany,Mobile,Electronics,Night,0.0347,0
36,Germany,Mobile,Finance,Afternoon,0.0843,0
28,USA,Tablet,Fashion,Evening,0.0203,0
50,India,Mobile,Fashion,Evening,0.0322,0
59,USA,Mobile,Electronics,Evening,0.0455,0
61,India,Mobile,Fashion,Evening,0.0393,0
58,India,Mobile,Electronics,Morning,0.0257,0
65,India,Desktop,Fashion,Afternoon,0.0115,0
18,India,Mobile,Electronics,Morning,0.0452,0
57,Canada,Desktop,Gaming,Night,0.1434,0
44,Germany,Tablet,Fashion,Night,0.0215,0
28,India,Mobile,Fashion,Evening,0.0471,0
56,India,Desktop,Gaming,Evening,0.1162,0
54,Australia,Mobile,Travel,Evening,0.031,0
25,Australia,Mobile,Fashion,Morning,0.0366,0
34,Australia,Mobile,Fashion,Evening,0.0427,0
46,USA,Mobile,Travel,Night,0.0423,0
49,USA,Mobile,Travel,Morning,0.0455,0
30,Canada,Mobile,Finance,Afternoon,0.0777,0
36,UK,Mobile,Gaming,Afternoon,0.1105,0
30,UK,Tablet,Education,Afternoon,0.0638,0
41,India,Mobile,Travel,Evening,0.0503,0
60,India,Desktop,Electronics,Night,0.0152,0
50,Australia,Mobile,Travel,Night,0.0441,0
63,UK,Mobile,Electronics,Evening,0.0364,0
36,USA,Mobile,Education,Night,0.0601,0
37,India,Desktop,Gaming,Morning,0.1079,1
25,Australia,Desktop,Education,Afternoon,0.0451,0
64,USA,Mobile,Electronics,Afternoon,0.0353,0
48,USA,Mobile,Fashion,Evening,0.0324,0
18,Canada,Mobile,Finance,Evening,0.1088,0
44,USA,Mobile,Education,Morning,0.0764,0
45,India,Desktop,Travel,Afternoon,0.0323,0
41,India,Mobile,Finance,Afternoon,0.0957,0
36,Germany,Mobile,Travel,Morning,0.0315,1
33,Germany,Mobile,Education,Morning,0.0622,0
36,USA,Mobile,Education,Afternoon,0.0535,0
28,Germany,Desktop,Fashion,Evening,0.0321,0
24,India,Desktop,Travel,Afternoon,0.0131,0
34,USA,Desktop,Fashion,Morning,0.0187,0
61,India,Mobile,Travel,Morning,0.044,1
65,USA,Mobile,Gaming,Night,0.1595,1
58,India,Mobile,Electronics,Night,0.0407,0
28,India,Mobile,Electronics,Night,0.0374,0
28,Germany,Mobile,Travel,Morning,0.0284,0
24,UK,Mobile,Fashion,Evening,0.053,0
65,USA,Mobile,Electronics,Afternoon,0.0411,0
41,USA,Desktop,Gaming,Afternoon,0.1294,0
59,USA,Mobile,Finance,Evening,0.0909,0
58,India,Mobile,Travel,Afternoon,0.0326,0
61,UK,Desktop,Education,Afternoon,0.0416,0
50,India,Desktop,Gaming,Morning,0.1485,1
46,USA,Mobile,Electronics,Evening,0.0513,1
50,UK,Mobile,Finance,Afternoon,0.0926,0
54,USA,Mobile,Finance,Morning,0.1043,1
31,UK,Mobile,Gaming,Evening,0.1287,0
44,Australia,Mobile,Travel,Evening,0.05,0
43,India,Desktop,Finance,Afternoon,0.0708,0
54,India,Mobile,Finance,Afternoon,0.0897,0
46,India,Desktop,Gaming,Evening,0.106,1
54,Australia,Mobile,Education,Night,0.0621,0
22,USA,Mobile,Fashion,Morning,0.0473,0
29,Germany,Desktop,Finance,Evening,0.0758,0
46,Canada,Desktop,Travel,Night,0.013,0
63,India,Mobile,Education,Evening,0.0629,0
61,Canada,Mobile,Fashion,Night,0.034,1
34,Australia,Mobile,Electronics,Evening,0.0408,0
54,Australia,Mobile,Finance,Afternoon,0.0753,0
18,India,Mobile,Finance,Night,0.1027,1
30,UK,Mobile,Fashion,Morning,0.0347,0
30,Canada,Mobile,Gaming,Morning,0.1396,1
60,USA,Mobile,Education,Night,0.0643,0
48,India,Mobile,Travel,Afternoon,0.0497,0
59,USA,Mobile,Electronics,Evening,0.0283,0
62,USA,Tablet,Fashion,Evening,0.0338,1
36,Germany,Mobile,Fashion,Night,0.0374,0
56,India,Mobile,Finance,Afternoon,0.0908,0
43,USA,Tablet,Education,Night,0.0689,0
27,USA,Tablet,Education,Night,0.0419,0
62,India,Mobile,Electronics,Afternoon,0.0482,0
24,USA,Mobile,Electronics,Morning,0.0285,0
53,India,Mobile,Electronics,Night,0.0388,0
37,USA,Mobile,Finance,Evening,0.1134,0
33,USA,Mobile,Education,Afternoon,0.0644,1
24,India,Desktop,Gaming,Night,0.1381,0
64,Canada,Tablet,Travel,Afternoon,0.0222,0
52,UK,Tablet,Travel,Morning,0.0263,0
36,India,Mobile,Fashion,Night,0.0302,0
32,USA,Mobile,Gaming,Evening,0.161,0
35,USA,Mobile,Travel,Afternoon,0.0458,0
34,India,Tablet,Education,Afternoon,0.0684,0
49,India,Desktop,Travel,Morning,0.0184,0
52,Germany,Desktop,Education,Morning,0.0468,0
47,USA,Desktop,Fashion,Afternoon,0.0116,0
22,USA,Mobile,Gaming,Morning,0.1565,0
41,USA,Desktop,Finance,Evening,0.0969,0
31,Australia,Mobile,Fashion,Morning,0.0236,0
19,USA,Mobile,Travel,Afternoon,0.0438,0
51,India,Mobile,Education,Night,0.0592,0
29,Germany,Desktop,Finance,Evening,0.1044,0
56,USA,Mobile,Gaming,Evening,0.123,0
37,Australia,Mobile,Finance,Night,0.0953,0
64,USA,Mobile,Travel,Evening,0.0412,1
28,UK,Mobile,Travel,Morning,0.0475,0
62,India,Mobile,Finance,Morning,0.1098,0
19,USA,Mobile,Electronics,Afternoon,0.0307,0
49,Germany,Mobile,Travel,Morning,0.0269,0
27,UK,Mobile,Gaming,Afternoon,0.1225,0
46,India,Desktop,Finance,Morning,0.0774,0
33,Canada,Mobile,Education,Evening,0.078,1
48,UK,Mobile,Gaming,Evening,0.1229,0
60,Canada,Mobile,Electronics,Morning,0.042,0
54,Germany,Mobile,Electronics,Evening,0.0548,0
21,USA,Mobile,Finance,Evening,0.0784,0
46,Canada,Mobile,Travel,Evening,0.0536,0
21,USA,Mobile,Travel,Evening,0.0371,0
19,Canada,Mobile,Education,Afternoon,0.0618,0
42,India,Mobile,Education,Night,0.0785,0
18,Germany,Desktop,Electronics,Morning,0.0114,0
35,India,Desktop,Electronics,Night,0.0354,0
45,India,Mobile,Finance,Morning,0.0728,0
44,Australia,Tablet,Travel,Morning,0.0274,0
44,India,Desktop,Fashion,Night,0.0381,0
29,UK,Mobile,Gaming,Morning,0.1136,0
19,Germany,Desktop,Electronics,Morning,0.0237,0
43,USA,Desktop,Electronics,Morning,0.0375,0
61,India,Desktop,Fashion,Morning,0.0296,0
53,Germany,Desktop,Electronics,Afternoon,0.0351,0
52,USA,Desktop,Travel,Evening,0.0248,0
19,India,Mobile,Fashion,Afternoon,0.0414,0
35,India,Tablet,Electronics,Evening,0.0237,0
44,USA,Tablet,Finance,Evening,0.0979,0
32,UK,Mobile,Education,Night,0.0685,0
39,USA,Desktop,Fashion,Afternoon,0.0152,0
28,India,Mobile,Electronics,Afternoon,0.0358,0
31,USA,Mobile,Finance,Afternoon,0.1023,0
55,UK,Mobile,Fashion,Afternoon,0.0442,0
45,Canada,Mobile,Electronics,Night,0.0381,0
51,USA,Mobile,Electronics,Morning,0.0442,0
29,India,Desktop,Education,Afternoon,0.0641,0
53,India,Mobile,Education,Afternoon,0.0699,0
51,UK,Desktop,Finance,Afternoon,0.091,0
49,UK,Mobile,Fashion,Evening,0.0341,0
29,Germany,Desktop,Fashion,Evening,0.0439,0
33,Germany,Mobile,Fashion,Night,0.0278,0
32,India,Mobile,Gaming,Night,0.1302,0
59,UK,Mobile,Electronics,Afternoon,0.0254,0
49,Canada,Mobile,Fashion,Night,0.0251,0
35,USA,Tablet,Electronics,Night,0.0177,0
34,Australia,Tablet,Travel,Evening,0.0364,0
37,Germany,Mobile,Education,Afternoon,0.0709,1
54,USA,Mobile,Finance,Morning,0.0993,0
51,UK,Mobile,Education,Morning,0.0603,0
51,UK,Mobile,Fashion,Evening,0.0456,0
23,USA,Mobile,Fashion,Evening,0.032,0
59,Canada,Desktop,Finance,Night,0.0732,0
31,India,Tablet,Electronics,Evening,0.0441,0
43,Australia,Mobile,Fashion,Morning,0.0439,0
57,USA,Mobile,Education,Evening,0.0788,0
52,USA,Desktop,Travel,Night,0.0205,0
65,UK,Mobile,Electronics,Afternoon,0.0215,0
61,UK,Mobile,Fashion,Afternoon,0.027,0
28,Australia,Mobile,Fashion,Morning,0.0428,0
35,USA,Desktop,Finance,Evening,0.0954,0
47,India,Mobile,Travel,Evening,0.0366,0
18,USA,Mobile,Fashion,Afternoon,0.0331,0
23,USA,Desktop,Gaming,Evening,0.1542,0
39,USA,Mobile,Finance,Night,0.0764,0
45,Canada,Mobile,Electronics,Morning,0.0452,0
20,Canada,Desktop,Electronics,Morning,0.016,0
58,Canada,Mobile,Education,Morning,0.0548,0
52,India,Mobile,Travel,Morning,0.0452,0
53,USA,Desktop,Education,Afternoon,0.0649,0
27,India,Mobile,Fashion,Evening,0.0353,0
44,Germany,Mobile,Travel,Afternoon,0.0438,0
28,USA,Mobile,Fashion,Afternoon,0.0211,0
45,USA,Mobile,Education,Night,0.0754,0
60,UK,Desktop,Fashion,Morning,0.0283,1
27,India,Mobile,Electronics,Morning,0.0483,0
36,India,Tablet,Gaming,Morning,0.1016,0
19,USA,Desktop,Travel,Evening,0.0339,0
45,Germany,Desktop,Fashion,Afternoon,0.0189,0
21,India,Mobile,Electronics,Evening,0.0387,0
55,USA,Desktop,Electronics,Night,0.0269,0
20,India,Mobile,Fashion,Morning,0.0224,0
64,Canada,Mobile,Fashion,Afternoon,0.0498,0
61,UK,Mobile,Fashion,Afternoon,0.0226,0
33,USA,Desktop,Gaming,Night,0.1485,0
55,Australia,Mobile,Education,Evening,0.0695,0
33,India,Mobile,Gaming,Morning,0.1363,0
36,UK,Mobile,Travel,Night,0.0318,0
45,India,Desktop,Travel,Evening,0.0358,0
65,India,Mobile,Education,Afternoon,0.0526,0
52,USA,Desktop,Electronics,Morning,0.0129,0
41,India,Tablet,Electronics,Night,0.0161,0
45,Canada,Desktop,Gaming,Morning,0.1233,0
26,Australia,Mobile,Education,Morning,0.0578,0
64,UK,Mobile,Education,Night,0.064,0
21,USA,Mobile,Gaming,Evening,0.1446,0
47,Australia,Mobile,Education,Night,0.0671,0
42,UK,Mobile,Finance,Morning,0.0931,0
44,USA,Mobile,Gaming,Afternoon,0.1316,1
51,USA,Mobile,Travel,Night,0.0374,0
23,Australia,Desktop,Electronics,Afternoon,0.0227,0
22,UK,Mobile,Gaming,Morning,0.1349,0
53,Germany,Mobile,Education,Night,0.0765,0
43,Canada,Tablet,Gaming,Evening,0.1201,0
35,Australia,Mobile,Gaming,Evening,0.1356,0
35,India,Mobile,Finance,Evening,0.0955,1
45,India,Mobile,Electronics,Afternoon,0.0472,0
27,Canada,Tablet,Gaming,Morning,0.129,0
37,India,Tablet,Education,Evening,0.0711,0
33,Australia,Mobile,Education,Morning,0.0765,0
36,USA,Mobile,Electronics,Evening,0.0251,0
24,India,Mobile,Electronics,Afternoon,0.0398,0
41,UK,Desktop,Gaming,Morning,0.1469,0
59,USA,Mobile,Electronics,Morning,0.0301,0
18,Australia,Desktop,Travel,Evening,0.0343,0
40,India,Mobile,Finance,Afternoon,0.0763,0
40,India,Mobile,Gaming,Morning,0.1303,0
48,Australia,Mobile,Finance,Night,0.0984,0
52,India,Mobile,Gaming,Morning,0.1166,1
31,India,Mobile,Finance,Afternoon,0.099,0
38,Germany,Mobile,Finance,Afternoon,0.0913,0
25,UK,Mobile,Education,Afternoon,0.051,0
58,USA,Tablet,Electronics,Afternoon,0.0236,0
47,Canada,Mobile,Education,Afternoon,0.0608,0
37,Germany,Mobile,Travel,Afternoon,0.0495,0
58,USA,Mobile,Electronics,Evening,0.0324,0
54,India,Mobile,Gaming,Afternoon,0.1432,1
61,UK,Desktop,Electronics,Morning,0.011,0
35,Australia,Desktop,Finance,Afternoon,0.0632,0
19,Australia,Tablet,Education,Afternoon,0.0528,0
44,Canada,Desktop,Finance,Afternoon,0.096,0
56,Germany,Desktop,Education,Morning,0.0659,0
46,USA,Mobile,Finance,Evening,0.0922,1
30,USA,Desktop,Electronics,Night,0.0325,0
34,USA,Mobile,Gaming,Night,0.1526,0
27,India,Mobile,Gaming,Evening,0.1434,0
24,India,Mobile,Gaming,Afternoon,0.1255,0
34,Germany,Desktop,Gaming,Morning,0.1497,0
44,UK,Desktop,Gaming,Morning,0.1413,0
23,UK,Mobile,Electronics,Afternoon,0.0225,0
34,Australia,Desktop,Electronics,Evening,0.0395,0
45,India,Mobile,Fashion,Night,0.0338,0
20,India,Desktop,Education,Afternoon,0.059,0
47,India,Mobile,Fashion,Evening,0.0359,0
24,UK,Desktop,Fashion,Morning,0.0236,0
57,USA,Tablet,Finance,Afternoon,0.0658,0
18,USA,Desktop,Education,Morning,0.0667,0
53,India,Mobile,Fashion,Afternoon,0.0359,0
39,India,Desktop,Travel,Evening,0.0304,0
24,UK,Mobile,Finance,Morning,0.097,0
20,India,Desktop,Finance,Afternoon,0.0752,0
28,UK,Mobile,Travel,Afternoon,0.0444,0
26,USA,Mobile,Finance,Night,0.0766,0
48,Australia,Mobile,Travel,Evening,0.0465,0
37,Canada,Mobile,Travel,Afternoon,0.0349,0
61,India,Mobile,Gaming,Morning,0.1244,0
37,Australia,Mobile,Gaming,Morning,0.1193,0
52,India,Desktop,Finance,Night,0.0774,1
25,Canada,Mobile,Education,Night,0.0775,0
49,USA,Mobile,Finance,Night,0.1037,0
20,USA,Mobile,Gaming,Afternoon,0.1475,0
20,Germany,Mobile,Education,Evening,0.0769,0
24,Australia,Mobile,Education,Evening,0.0597,0
39,UK,Mobile,Finance,Evening,0.0852,0
28,USA,Desktop,Finance,Morning,0.0603,0
31,India,Desktop,Electronics,Morning,0.0289,0
32,India,Desktop,Travel,Night,0.0297,0
53,Australia,Mobile,Fashion,Night,0.0276,0
54,Canada,Mobile,Gaming,Afternoon,0.1277,0
41,India,Mobile,Travel,Night,0.0443,0
40,Australia,Desktop,Finance,Morning,0.0909,0
30,Germany,Mobile,Electronics,Morning,0.0248,0
62,India,Mobile,Education,Night,0.0771,0
19,India,Mobile,Fashion,Morning,0.0266,0
25,Australia,Desktop,Electronics,Morning,0.0339,0
65,India,Mobile,Gaming,Night,0.1185,1
36,India,Mobile,Education,Evening,0.082,0
58,India,Desktop,Education,Night,0.0591,0
44,Germany,Mobile,Education,Afternoon,0.0646,0
34,USA,Desktop,Gaming,Afternoon,0.1153,1
19,UK,Mobile,Travel,Night,0.0281,0
36,Australia,Mobile,Fashion,Night,0.0309,0
26,Australia,Mobile,Finance,Afternoon,0.105,0
62,UK,Mobile,Education,Night,0.058,0
